Número da contratação;Status da contratação;Situação da Execução;Título da contratação;Categoria da contratação;UASG Atual;Valor total da contratação;Data estimada para o início do processo de contratação;Data estimada para a conclusão do processo de contratação;Prazo estimado de duração do processo de contratação (dias);Área requisitante;Nº DFD;Prioridade;Nº do Item no DFD;Data da conclusão da Contratação no DFD;Classificação da Contratação;Código Classe/Grupo;Nome Classe/Grupo;Código PDM material;Nome do PDM material;Código material/serviço;Descrição material/serviço;Unidade Fornecimento;Valor Unitário;Quantidade;Valor Total
232/2025;Aprovada;;Aquisição de material permanente, equipamentos e mobiliários - CASAI SP;BENS;250110;76.525,30;04/12/2024;02/06/2025;180;SESAI.CASAI.SP;430/2024;Médio;7;01/06/2025;Material;7125;ARMÁRIOS E ESTANTES;15290;ARMÁRIO;458062;ALTURA: 1,60, LARGURA: 800, MATERIAL: MDP AGLOMERADO, PROFUNDIDADE: 500, QUANTIDADE PORTAS: 8, TIPO: GUARDA-VOLUME, TIPO PORTAS: PUXADORES E FECHADURAS INDIVIDUAIS;UN;1.212,00;1;1.212,00
232/2025;Aprovada;;Aquisição de material permanente, equipamentos e mobiliários - CASAI SP;BENS;250110;76.525,30;04/12/2024;02/06/2025;180;SESAI.CASAI.SP;430/2024;Médio;8;01/06/2025;Material;7210;UTENSÍLIOS DOMÉSTICOS;19709;COLCHÃO;459449;CARACTERÍSTICAS ADICIONAIS: TECIDO IMPERMEÁVEL E LAVÁVEL, DENSIDADE: D-33, MATERIAL: ESPUMA EXTRAFIRME / ALTA RESISTÊNCIA, TAMANHO ALTURA: 0,18, TAMANHO LARGURA X COMPRIMENTO: 0,78 X 1,88, TECIDO DE REVESTIMENTO: SINTÉTICO NAPA / COURINO, TIPO: ESPUMA;UN;280;40;11.200,00
232/2025;Aprovada;;Aquisição de material permanente, equipamentos e mobiliários - CASAI SP;BENS;250110;76.525,30;04/12/2024;02/06/2025;180;SESAI.CASAI.BSB;466/2024;Médio;1;30/06/2025;Material;6530;MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES;423;ANDADOR ORTOPÉDICO;329391;ALTURA: ALTURA REGULÁVEL, APLICAÇÃO: ADULTO, CARACTERÍSTICAS ADICIONAIS: 2 RODÍZIOS DIANTEIROS, MATERIAL: ALUMÍNIO ANODIZADO, TIPO CONSTRUTIVO: DUPLA BARRA SUSTENTAÇÃO, TIPO PÉS: PÉS COM PONTEIRAS POLIPROPILENO;UN;137,8867;10;1.378,87
232/2025;Aprovada;;Aquisição de material permanente, equipamentos e mobiliários - CASAI SP;BENS;250110;76.525,30;04/12/2024;02/06/2025;180;SESAI.CASAI.BSB;466/2024;Médio;2;30/06/2025;Material;7830;EQUIPAMENTO PARA GINÁSTICA E RECREAÇÃO;3522;BICICLETA ERGOMÉTRICA;444941;CAPACIDADE MÁXIMA: 100, CARACTERÍSTICAS ADICIONAIS: PEDAIS MAGNÉTICOS, FUNÇÕES PAINEL: DISTÂNCIA/TEMPO/CALORIAS, MODELO: TIPO MINI BIKE PORTÁTIL, TIPO: MECÂNICA;UN;211,9633;2;423,9266
232/2025;Aprovada;;Aquisição de material permanente, equipamentos e mobiliários - CASAI SP;BENS;250110;76.525,30;04/12/2024;02/06/2025;180;SESAI.CASAI.BSB;466/2024;Médio;3;30/06/2025;Material;6530;MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES;4076;CADEIRA DE RODAS;416042;ACABAMENTO DO ENCOSTO E ASSENTO: COURVIN OU NAPA, ACABAMENTO ESTRUTURA: PINTURA EPÓXI, APOIO BRAÇO: APOIO BRAÇOS ESCAMOTEÁVEIS, APOIO PÉS: APOIO PÉS REMOVÍVEL, MATERIAL ESTRUTURA: AÇO INOXIDÁVEL, TAMANHO: INFANTIL, TIPO CONSTRUTIVO: DOBRÁVEL EM DUPLO X, TIPO DE PNEU: PNEUS DIANTEIROS MACIÇOS, TIPO ENCOSTO: ENCOSTO RECLINÁVEL, TIPO FUNCIONAMENTO: MANUAL, TIPO PNEU TRASEIRO: TRASEIRO INFLÁVEL, TIPO USO: LOCOMOÇÃO;UN;759,79;5;3.798,95
232/2025;Aprovada;;Aquisição de material permanente, equipamentos e mobiliários - CASAI SP;BENS;250110;76.525,30;04/12/2024;02/06/2025;180;SESAI.CASAI.BSB;466/2024;Médio;4;30/06/2025;Material;6530;MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES;4076;CADEIRA DE RODAS;400781;ACABAMENTO DO ENCOSTO E ASSENTO: NÁILON, ACABAMENTO ESTRUTURA: PINTURA EPÓXI, APOIO BRAÇO: APOIO BRAÇOS ESCAMOTEÁVEIS, APOIO PÉS: APOIO PÉS REMOVÍVEL, CAPACIDADE MÁXIMA: ATÉ 120, CARACTERÍSTICAS ADICIONAIS 01: DESENGATE RÁPIDO, MATERIAL ESTRUTURA: ALUMÍNIO, TAMANHO: ADULTO, TIPO CONSTRUTIVO: DOBRÁVEL EM X, TIPO DE PNEU: PNEUS DIANTEIROS MACIÇOS, TIPO ENCOSTO: ENCOSTO REMOVÍVEL, TIPO FUNCIONAMENTO: MANUAL, TIPO PNEU TRASEIRO: TRASEIRO INFLÁVEL, TIPO USO: LOCOMOÇÃO;UN;1.164,95;5;5.824,77
232/2025;Aprovada;;Aquisição de material permanente, equipamentos e mobiliários - CASAI SP;BENS;250110;76.525,30;04/12/2024;02/06/2025;180;SESAI.CASAI.BSB;466/2024;Médio;5;30/06/2025;Material;6530;MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES;9649;MESA DE MAYO;364278;"ALTURA: ALTURA REGULÁVEL, COMPONENTES: BANDEJA AÇO INOX 36 X 52CM, MATERIAL: ESTRUTURA TUBULAR EM AÇO INOX, OUTROS COMPONENTES: 3 RODÍZIOS DE 2"";UN""";310,95;3;932,85;
232/2025;Aprovada;;Aquisição de material permanente, equipamentos e mobiliários - CASAI SP;BENS;250110;76.525,30;04/12/2024;02/06/2025;180;SESAI.CASAI.BSB;466/2024;Médio;6;30/06/2025;Material;6530;MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES;9637;MESA AUXILIAR HOSPITALAR;467353;"ALTURA: 80, CARACTERÍSTICAS ADICIONAIS: PÉS C/ 4 RODÍZIOS DE 2, COMPRIMENTO TAMPO: 40, FORMATO: QUADRADA, LARGURA TAMPO: 40, MATERIAL ESTRUTURA: ESTRUTURA PINTADA EM EPÓXI, MATERIAL TAMPO: TAMPO E PRATELEIRA AÇO CARBONO PINTADO""";UN;299,66;2;599,32
232/2025;Aprovada;;Aquisição de material permanente, equipamentos e mobiliários - CASAI SP;BENS;250110;76.525,30;04/12/2024;02/06/2025;180;SESAI.CASAI.BSB;466/2024;Médio;7;30/06/2025;Material;6530;MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES;534;MULETA;447078;APOIO MÃO: APOIO DE MÃO, HASTE: HASTE REGULÁVEL NA ALTURA, MATERIA PRIMA: EM POLÍMERO, MATERIAL HASTE: EM ALUMÍNIO, MODELO: CANADENSE, PÉS: C/ PONTEIRA DE BORRACHA, TAMANHO*: TAMANHO ADULTO, TIPO: C/ BRAÇADEIRA ARTICULADA;PAR;123,1183;10;1.231,18
232/2025;Aprovada;;Aquisição de material permanente, equipamentos e mobiliários - CASAI SP;BENS;250110;76.525,30;04/12/2024;02/06/2025;180;SESAI.CASAI.BSB;466/2024;Médio;8;30/06/2025;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;30217;EXERCITADOR MUSCULAR PARA MEMBRO SUPERIOR;617943;APRESENTAÇÃO: UNIDADE, COR: C/ COR, MATERIAL: POLÍMERO, MODELO: C/ ORIFÍCIOS PARA DEDOS, RESISTÊNCIA: MÉDIA;UN;136,33;10;1.363,30
232/2025;Aprovada;;Aquisição de material permanente, equipamentos e mobiliários - CASAI SP;BENS;250110;76.525,30;04/12/2024;02/06/2025;180;SESAI.CASAI.BSB;466/2024;Médio;9;30/06/2025;Material;6636;CÂMARAS DE CONTROLE AMBIENTAL E EQUIPAMENTOS CORRELATOS;13674;OXÍMETRO DIGITAL;299875;CARACTERÍSTICAS ADICIONAIS: MOSTRADOR LCD, TEMPO REAÇÃO MÁX. 10S, MEMÓRIA MIN., FAIXA MEDIÇÃO OXIGÊNIO: 0 A 199, FAIXA TEMPERATURA: -5 A 45, TIPO: PORTÁTIL, TIPO CORREÇÃO PRESSÃO ATMOSFÉRICA: MANUAL, TOLERÂNCIA MÁXIMA ERRO MEDIÇÃO: 1% PARA 0,1 MG/L;UN;70;6;420
232/2025;Aprovada;;Aquisição de material permanente, equipamentos e mobiliários - CASAI SP;BENS;250110;76.525,30;04/12/2024;02/06/2025;180;SESAI.CASAI.BSB;466/2024;Médio;10;30/06/2025;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;8328;NEBULIZADOR;435786;AJUSTE: COM INTERRUPTOR LIGA/DESLIGA, COMPONENTES: C/ NO MÍNIMO: MÁSCARA, TRAQUEIA, FRASCO GRADUADO, MATERIAL: COMPRESSOR C/ GABINETE PLÁSTICO, MODELO: DE MESA, TIPO*: ULTRASSÔNICO;UN;129,95;4;519,8
232/2025;Aprovada;;Aquisição de material permanente, equipamentos e mobiliários - CASAI SP;BENS;250110;76.525,30;04/12/2024;02/06/2025;180;SESAI.CASAI.BSB;466/2024;Médio;11;30/06/2025;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;10236;OTOSCÓPIO;610827;ALIMENTAÇÃO: COMPATÍVEL C/ TRANSFORMADOR DE PAREDE, CARACTERÍSTICAS ADICIONAIS: LED, MODELO: PORTÁTIL, TIPO: CLÍNICO, TIPO CONECTOR: CONEXÃO PARA OTOSCOPIA PNEUMÁTICA, ZOOM ÓPTICO: LENTE GIRATÓRIA, AUMENTO EM ATÉ 3 VEZES;UN;220;2;440
232/2025;Aprovada;;Aquisição de material permanente, equipamentos e mobiliários - CASAI SP;BENS;250110;76.525,30;04/12/2024;02/06/2025;180;SESAI.CASAI.BSB;466/2024;Médio;12;30/06/2025;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;12670;TERMÔMETRO CLÍNICO;474168;AJUSTE: DIGITAL, INFRAVERMELHO, COMPONENTES: C/ ALARMES, MEDIÇÃO À DISTÂNCIA, MEMÓRIA: MEMÓRIA ATÉ 20 MEDIÇÕES, TIPO*: USO EM TESTA;UN;49,9227;5;249,6135
232/2025;Aprovada;;Aquisição de material permanente, equipamentos e mobiliários - CASAI SP;BENS;250110;76.525,30;04/12/2024;02/06/2025;180;SESAI.CASAI.BSB;466/2024;Médio;13;30/06/2025;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;12670;TERMÔMETRO CLÍNICO;435801;AJUSTE: DIGITAL, COMPONENTES: C/ ALARMES, EMBALAGEM: EMBALAGEM INDIVIDUAL, ESCALA: ATÉ 45, MEMÓRIA: MEMÓRIA ÚLTIMA MEDIÇÃO, TIPO*: USO AXILAR E ORAL;UN;13,8814;5;69,407
232/2025;Aprovada;;Aquisição de material permanente, equipamentos e mobiliários - CASAI SP;BENS;250110;76.525,30;04/12/2024;02/06/2025;180;SESAI.CASAI.BSB;466/2024;Médio;14;30/06/2025;Material;7105;MOBILIÁRIO DOMÉSTICO;3508;BERÇO;609167;CAPACIDADE DE CARGA: 15, CARACTERÍSTICAS ADICIONAIS: PORTÁTIL, RODAS COM FREIO, LATERAIS COM TELAS, COR: BEGE, DIMENSÕES: 60 X 74 X 98, MATERIAL: AÇO/TECIDO;UN;435,745;3;1.307,24
232/2025;Aprovada;;Aquisição de material permanente, equipamentos e mobiliários - CASAI SP;BENS;250110;76.525,30;04/12/2024;02/06/2025;180;SESAI.CASAI.BSB;466/2024;Médio;15;30/06/2025;Material;8465;EQUIPAMENTOS INDIVIDUAIS;4199;CADEIRA ALIMENTAÇÃO;423128;CAPACIDADE: 15, CARACTERÍSTICAS ADICIONAIS: CINTO SEGURANÇA, BANDEJA REMOVÍVEL, APOIO PARA PÉS, DIMENSÕES: 68 X 105 X 56, MATERIAL: PLÁSTICO LAMINADO, MATERIAL ASSENTO E ENCOSTO: ACOLCHOADA, MATERIAL ESTRUTURA: AÇO TUBULAR;UN;277,2167;3;831,6501
232/2025;Aprovada;;Aquisição de material permanente, equipamentos e mobiliários - CASAI SP;BENS;250110;76.525,30;04/12/2024;02/06/2025;180;SESAI.CASAI.BSB;466/2024;Médio;16;30/06/2025;Material;6530;MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES;12607;APARELHO DIAGNÓSTICO / TERAPÊUTICO;445191;COMPONENTES 3: C/ LED, FONTE ALIMENTAÇÃO: À BATERIA, TIPO 1: LANTERNA CLÍNICA;UN;20,125;4;80,5
232/2025;Aprovada;;Aquisição de material permanente, equipamentos e mobiliários - CASAI SP;BENS;250110;76.525,30;04/12/2024;02/06/2025;180;SESAI.CASAI.BSB;466/2024;Médio;17;30/06/2025;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;6960;ESFIGMOMANÔMETRO;432681;ADICIONAL: ISENTO DE LÁTEX, AJUSTE: ANALÓGICO, ANERÓIDE, FAIXA DE OPERAÇÃO: ATÉ 300, MATERIAL BRAÇADEIRA: BRAÇADEIRA EM NYLON, TAMANHO: ADULTO, TIPO FECHO: FECHO EM VELCRO, TIPO*: DE BRAÇO;UN;73,4353;6;440,6118
232/2025;Aprovada;;Aquisição de material permanente, equipamentos e mobiliários - CASAI SP;BENS;250110;76.525,30;04/12/2024;02/06/2025;180;SESAI.CASAI.BSB;466/2024;Médio;18;30/06/2025;Material;6515;INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS;6960;ESFIGMOMANÔMETRO;432482;AJUSTE: DIGITAL, CARACTERÍSTICA ADICIONAL: C/ FREQUENCÍMETRO, FAIXA DE OPERAÇÃO: ATÉ 300, MATERIAL BRAÇADEIRA: BRAÇADEIRA EM NYLON, TAMANHO: ADULTO, TIPO FECHO: FECHO EM VELCRO, TIPO*: DE PULSO;UN;117,6062;6;705,6372
232/2025;Aprovada;;Aquisição de material permanente, equipamentos e mobiliários - CASAI SP;BENS;250110;76.525,30;04/12/2024;02/06/2025;180;SESAI.CASAI.BSB;466/2024;Médio;19;30/06/2025;Material;6670;ESCALAS E BALANÇAS;14489;BALANÇA ELETRÔNICA;482247;CAPACIDADE PESAGEM: 200, CARACTERÍSTICAS ADICIONAIS: SISTEMA DE MEDIÇÃO DE BIOPEDÂNCIA, BLUETOOTH, DIMENSÕES: 39 X 39 X 100, TIPO: DIGITAL, VOLTAGEM: PILHAS AAA;UN;266,505;2;533,01
232/2025;Aprovada;;Aquisição de material permanente, equipamentos e mobiliários - CASAI SP;BENS;250110;76.525,30;04/12/2024;02/06/2025;180;SESAI.CASAI.BSB;466/2024;Médio;20;30/06/2025;Material;6670;ESCALAS E BALANÇAS;14489;BALANÇA ELETRÔNICA;457135;CAPACIDADE PESAGEM: 25, CARACTERÍSTICAS ADICIONAIS: DISPLAY/CONCHA ANATÔMICA POLIPROPILENO/ANTI-GERME, DIMENSÕES: 55 X 33 X 8,50, MATERIAL: POLIPROPILENO INJETADO, TIPO: ANTROPOMETRICA PARA PESAR BEBÊS, TIPO PAINEL: DISPLAY LCD, TECLADO MEMBRANA SELADA, VOLTAGEM: BIVOLT;UN;743,165;2;1.486,33
232/2025;Aprovada;;Aquisição de material permanente, equipamentos e mobiliários - CASAI SP;BENS;250110;76.525,30;04/12/2024;02/06/2025;180;SESAI.CASAI.BSB;466/2024;Médio;21;30/06/2025;Material;6670;ESCALAS E BALANÇAS;3222;BALANÇA PESAR PESSOAS;454420;CAPACIDADE: 150, CARACTERÍSTICAS ADICIONAIS: COM PISO E PÉS ANTIDERRAPANTE, DIVISÃO: 100;UN;99,9;4;399,6
232/2025;Aprovada;;Aquisição de material permanente, equipamentos e mobiliários - CASAI SP;BENS;250110;76.525,30;04/12/2024;02/06/2025;180;SESAI.CASAI.BSB;466/2024;Médio;22;30/06/2025;Material;6530;MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E  SUPRIMENTOS  HOSPITALARES;16088;SUPORTE SACO HAMPER;422626;"ACABAMENTO: ESTRUTURA TUBULAR, ACESSÓRIOS: SACO ALGODÃO CRÚ, CAPACIDADE: 100, CARACTERÍSTICAS ADICIONAIS: 3 RODÍZIOS 2, MATERIAL: AÇO INOXIDÁVEL""";UN;194,4044;6;1.166,43
232/2025;Aprovada;;Aquisição de material permanente, equipamentos e mobiliários - CASAI SP;BENS;250110;76.525,30;04/12/2024;02/06/2025;180;SESAI.CASAI.BSB;466/2024;Médio;23;30/06/2025;Material;8105;SACOS E BOLSAS;11902;SACO;399450;ALTURA: 95, APLICAÇÃO: SUPORTE DE HAMPER, GRAMATURA: 190, LARGURA: 95, MATERIAL: TECIDO ALGODÃO CRU LISO;UN;51,9366;14;727,1124
232/2025;Aprovada;;Aquisição de material permanente, equipamentos e mobiliários - CASAI SP;BENS;250110;76.525,30;04/12/2024;02/06/2025;180;SESAI.CASAI.BSB;466/2024;Médio;24;30/06/2025;Material;6636;CÂMARAS DE CONTROLE AMBIENTAL E EQUIPAMENTOS CORRELATOS;13674;OXÍMETRO DIGITAL;257708;CARACTERÍSTICAS ADICIONAIS: ELETRODO OXIGÊNIO E BOLSA TRANSPORTE, FAIXA MEDIÇÃO OXIGÊNIO: 0 A 99, FAIXA TEMPERATURA: -5 A 45, TIPO: PORTÁTIL, TIPO CORREÇÃO PRESSÃO ATMOSFÉRICA: MANUAL, TOLERÂNCIA MÁXIMA ERRO MEDIÇÃO: 1% PARA 0,1 MG/L;UN;77,3163;3;231,9489
232/2025;Aprovada;;Aquisição de material permanente, equipamentos e mobiliários - CASAI SP;BENS;250110;76.525,30;04/12/2024;02/06/2025;180;SESAI.CASAI.BSB;466/2024;Médio;25;30/06/2025;Material;6685;INSTRUMENTOS PARA MEDIÇÃO E CONTROLE DE PRESSÃO,TEMPERATURA E UMIDADE;14825;TERMOHIGRÔMETRO;373874;ALTURA: 270, CARACTERÍSTICAS ADICIONAIS: DATA LOGGER, 7000 PONTOS, SENSOR CAPACITIVO, COMPRIMENTO: 68, ESPESSURA: 25, FAIXA TEMPERATURA: -20 A 60°C, FONTE ALIMENTAÇÃO: BATERIA 9 V, RESOLUÇÃO: 0,10, TIPO: DIGITAL, FAIXA MEDIÇÃO HUMIDADE RELATIVA: 10 A 95;UN;327,925;2;655,85
234/2025;Aprovada;;Aquisição de veículos - CASAI/SP;BENS;250110;628.000,00;04/06/2025;01/12/2025;180;SESAI.CASAI.SP;461/2024;Médio;1;01/12/2025;Material;2310;VEÍCULOS MOTORIZADOS DE PASSAGEIROS;3142;AUTOMÓVEL;456358;COR: PRETA, MODELO: SUV, POTÊNCIA: 180, QUANTIDADE PORTAS: 4, TIPO COMBUSTÍVEL: DIESEL, TIPO CÂMBIO: MANUAL, TIPO MOTOR: MÍNIMO 2.8L;UN;269.000,00;1;269.000,00
234/2025;Aprovada;;Aquisição de veículos - CASAI/SP;BENS;250110;628.000,00;04/06/2025;01/12/2025;180;SESAI.CASAI.SP;461/2024;Médio;2;01/12/2025;Material;2310;VEÍCULOS MOTORIZADOS DE PASSAGEIROS;14411;VEÍCULO VAN;256729;"CAPACIDADE PASSAGEIRO: 16, CARACTERÍSTICAS ADICIONAIS: TRAÇÃO 4X2;TANQUE DE 80 L;TRAVA E VIDROS ELÉTRICOS, TIPO CARROCERIA: MONOBLOCO, TIPO CÂMBIO: MANUAL, TIPO DIREÇÃO: HIDRÁULICA, TIPO MOTOR: DIESEL, TIPO REFRIGERAÇÃO: AR CONDICIONADO";UN;359.000,00;1;359.000,00
233/2025;Aprovada;;Contratação de serviços de gerenciamento e controle de aquisição de combustíveis e gestão de frota;SERVICOS;250110;124.117.773,35;04/06/2025;01/12/2025;180;SESAI.DGESI.;435/2024;Alto;1;30/11/2025;Serviço;859;OUTROS SERVIÇOS DE SUPORTE;;;25372;CONTROLE DE ABASTECIMENTO DE VEÍCULOS;;124.117.773,35;1;124.117.773,35
13/2025;Aprovada;;Serviço locação de imóvel;SERVICOS;250110;598.845,97;04/12/2024;02/06/2025;180;SESAI.CASAI.BSB;193/2024;Baixo;1;01/06/2025;Serviço;721;SERVIÇOS IMOBILIÁRIOS RELATIVOS A LOCAÇÃO OU ARRENDAMENTO;;;4316;LOCAÇÃO DE IMÓVEL;;598.845,97;1;598.845,97
213/2025;Aprovada;Preparação;Contratação de serviço de Contact Center destinado à Ouvidoria-Geral do SUS;SERVICOS;250110;28.315.344,00;03/10/2024;01/04/2025;180;GM..OUVSUS;456/2024;Alto;1;31/03/2025;Serviço;843;SERVIÇOS DE FORNECIMENTO DE INFORMAÇÕES ON-LINE;;;20605;TELEATENDIMENTO;;0,79;2.232.000,00;1.763.280,00
213/2025;Aprovada;Preparação;Contratação de serviço de Contact Center destinado à Ouvidoria-Geral do SUS;SERVICOS;250110;28.315.344,00;03/10/2024;01/04/2025;180;GM..OUVSUS;456/2024;Alto;2;31/03/2025;Serviço;843;SERVIÇOS DE FORNECIMENTO DE INFORMAÇÕES ON-LINE;;;20605;TELEATENDIMENTO;;10,98;1.392.000,00;15.284.160,00
213/2025;Aprovada;Preparação;Contratação de serviço de Contact Center destinado à Ouvidoria-Geral do SUS;SERVICOS;250110;28.315.344,00;03/10/2024;01/04/2025;180;GM..OUVSUS;456/2024;Alto;3;31/03/2025;Serviço;843;SERVIÇOS DE FORNECIMENTO DE INFORMAÇÕES ON-LINE;;;20605;TELEATENDIMENTO;;14,14;201.600,00;2.850.624,00
213/2025;Aprovada;Preparação;Contratação de serviço de Contact Center destinado à Ouvidoria-Geral do SUS;SERVICOS;250110;28.315.344,00;03/10/2024;01/04/2025;180;GM..OUVSUS;456/2024;Alto;4;31/03/2025;Serviço;859;OUTROS SERVIÇOS DE SUPORTE;;;16292;ATENDIMENTO AO PÚBLICO EM GERAL;;13,56;264.000,00;3.579.840,00
213/2025;Aprovada;Preparação;Contratação de serviço de Contact Center destinado à Ouvidoria-Geral do SUS;SERVICOS;250110;28.315.344,00;03/10/2024;01/04/2025;180;GM..OUVSUS;456/2024;Alto;5;31/03/2025;Serviço;843;SERVIÇOS DE FORNECIMENTO DE INFORMAÇÕES ON-LINE;;;20605;TELEATENDIMENTO;;8,88;48.000,00;426.240,00
213/2025;Aprovada;Preparação;Contratação de serviço de Contact Center destinado à Ouvidoria-Geral do SUS;SERVICOS;250110;28.315.344,00;03/10/2024;01/04/2025;180;GM..OUVSUS;456/2024;Alto;6;31/03/2025;Serviço;843;SERVIÇOS DE FORNECIMENTO DE INFORMAÇÕES ON-LINE;;;20605;TELEATENDIMENTO;;0,16;24.000.000,00;3.840.000,00
213/2025;Aprovada;Preparação;Contratação de serviço de Contact Center destinado à Ouvidoria-Geral do SUS;SERVICOS;250110;28.315.344,00;03/10/2024;01/04/2025;180;GM..OUVSUS;456/2024;Alto;7;31/03/2025;Serviço;843;SERVIÇOS DE FORNECIMENTO DE INFORMAÇÕES ON-LINE;;;20605;TELEATENDIMENTO;;0,34;1.680.000,00;571.200,00
300/2025;Aprovada;Preparação;Contratação de empresa especializada, para execução de serviços de motoristas CASAI/BSB;SERVICOS;250110;1.371.333,68;04/12/2024;02/06/2025;180;SESAI.CASAI.BSB;211/2024;Alto;1;01/06/2025;Serviço;851;SERVIÇOS DE AGÊNCIAS DE EMPREGOS E FORNECIMENTO DE PESSOAL;;;15008;PRESTAÇÃO DE SERVIÇOS DE MOTORISTA;;114.277,81;12;1.371.333,68
30/2025;Aprovada;Preparação;Serviço especializado para organização de eventos do centro Cultural ;SERVICOS;250110;1.250.000,00;04/06/2025;01/12/2025;180;SAA.CGDI.DCCMS;165/2024;Baixo;1;01/12/2025;Serviço;951;SERVIÇOS FORNECIDOS POR ORGANIZAÇÕES COMERCIAL,DE EMPREGADORE DE PROFISSIONAIS;;;4375;ORGANIZAÇÃO DE CONGRESSO, SIMPÓSIO, CONFERÊNCIA E EXPOSIÇÃO;;1.250.000,00;1;1.250.000,00
377/2025;Aprovada;;Sistema de Acompanhamento Legislativo - INTELIGOV;SERVICOS;250110;52.800,00;14/08/2024;10/02/2025;180;GM.ASPAR;640/2024;Médio;1;08/02/2025;Serviço;843;SERVIÇOS DE FORNECIMENTO DE INFORMAÇÕES ON-LINE;;;;;;52.800,00;1;52.800,00
208/2025;Aprovada;Preparação;Serviços de conservação e limpeza para atender as necessidades da CASAI/SP;SERVICOS;250110;438.634,00;04/12/2024;02/06/2025;180;SESAI.CASAI.SP;227/2024;Alto;1;28/02/2025;Serviço;853;SERVIÇOS DE LIMPEZA;;;24023;PRESTAÇÃO DE SERVIÇO DE LIMPEZA E CONSERVAÇÃO - OUTRAS      NECESSIDADES;;438.634,00;1;438.634,00
378/2025;Aprovada;Preparação;Contratação de empresa para processo seletivo de CTU. FNS/SE;SERVICOS;250110;846.209,16;05/03/2025;30/04/2025;56;SE.FNS;655/2024;Alto;1;30/04/2025;Serviço;851;SERVIÇOS DE AGÊNCIAS DE EMPREGOS E FORNECIMENTO DE PESSOAL;;;10014;RECRUTAMENTO E SELEÇÃO DE PESSOAL / CONCURSO PÚBLICO / VESTIBULAR;;846.209,16;1;846.209,16
380/2025;Aprovada;Encerrada;Serviço de credeciamento de documentação farmácias no Programa Farmácia Popular do Brasil..;SERVICOS;250110;4.216.800,00;28/01/2025;14/02/2025;17;SECTICS.CGPO;16/2025;Alto;1;15/02/2025;Serviço;859;OUTROS SERVIÇOS DE SUPORTE;;;14800;CADASTRAMENTO TÉCNICO DE DADOS;;120,48;35.000,00;4.216.800,00
391/2025;Aprovada;Encerrada;Serviço da Empresa Brasil de Comunicação S/A;SERVICOS;250110;1.041.475,00;10/03/2025;25/06/2025;107;SAA.CGCON.DIFSEP;27/2025;Médio;1;25/06/2025;Serviço;836;SERVIÇOS DE PUBLICIDADE;;;892;PROPAGANDA E PUBLICIDADE;;416,59;2.500,00;1.041.475,00
383/2025;Aprovada;Preparação;Serviço de marketing promocial e live marketing.;SERVICOS;250110;263.395.866,36;14/03/2025;12/09/2025;182;GM.ASCOM;21/2025;Médio;1;12/09/2025;Serviço;962;SERVIÇOS DE PROMOÇÃO E APRESENTAÇÃO RELACIONADOS AS ARTES CÊNICAS E OUTROS ESPETÁCULOS AO VIVO;;;14591;PROMOÇÃO DE EVENTOS;;399.084,65;660;263.395.866,36
382/2025;Aprovada;Preparação;Serviço  de publicidade;SERVICOS;250110;481.000.000,00;28/02/2025;29/08/2025;182;GM.ASCOM;20/2025;Médio;1;30/08/2025;Serviço;836;SERVIÇOS DE PUBLICIDADE;;;892;PROPAGANDA E PUBLICIDADE;;481.000.000,00;1;481.000.000,00
389/2025;Aprovada;Encerrada;Serviço de licenças de uso de software do tipo suíte de escritório, por meio de subscrição, ;CONTRATACOES_TIC;250110;42.190.086,24;02/07/2025;29/12/2025;180;SEIDIGI.DATASUS.CGIE;70/2025;Alto;1;31/12/2025;Serviço;131;Serviços De Computação Em Nuvem;;;26077;Software como Servico - Saas;;1.355,04;10.276,00;13.924.391,04
